BiGG,MNXM,Unnamed: 0,MaxEStateIndex,MinEStateIndex,MaxAbsEStateIndex,MinAbsEStateIndex,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,SMR_VSA1,SlogP_VSA2,SlogP_VSA3,TPSA,FractionCSP3,HeavyAtomCount,NOCount,NumHAcceptors,NumHeteroatoms,NumRotatableBonds,MolLogP,MolMR
M_5fthf_c,MNXM1091982,-1.6906839428207092,0.6457140057727914,0.753332049665748,0.6457140057727914,-0.5725739930142458,-0.4128350770138191,-0.03196285959928163,-0.014760175245072426,-0.03199600493807817,-0.031232043099990132,-0.05870959596256237,-0.6545647539118332,0.3447872736078603,0.014542409819476017,0.05121925131418608,0.05827204895432344,0.06540466687622179,-0.7759748943549127,0.12907110903718244,0.27288936165560657,-0.5295104474507442,0.35491022258745125,-0.437159107255103,-0.21272984653323398,-0.2502320246804549,-0.8842473953380856,0.22183081560563386,0.009940265935443827,-0.030699279115844285,-0.0698191497848052,0.047533452809265346,-0.033278483630363884,-0.12421022956380727,-0.04150624828500991,-0.14903078001076034,0.0051178798786971425,-0.10507900158907132,0.017254085318065278,-0.11287738103037545,-1.4115953444551224,-0.032811255969790606,-0.1335220496450989,-0.19725512674652104,-0.07080778347503047,0.004227044884457143,0.06433057469200829,-0.25464300863361694,-0.08698463810692784,-0.3080757624228115,0.10149366158116077,-1.0941482832532008,0.03360748324768307,0.13096901162456456,-0.0750881162831074,0.0542374995976227,-0.17474864151321923,-0.363230258976873,0.007758197578617123
M_acon_C_c,MNXM1092518,-1.6870867429423673,-0.2701748917449531,0.5555250429663156,-0.2701748917449531,-0.3838145440993498,0.6129229380146477,-0.5539344406256937,-0.5453047233803231,-0.553952459262241,-0.5334608633143025,-0.6166767589051412,0.17144410857620512,-0.3828830254449878,-0.9986867602408943,0.04331164062488448,0.04359794209273813,0.03865378498969686,-0.775378148713887,0.15135662120904575,-0.21871666913815271,-0.010056780406709613,-0.19460984402374365,-0.15336051404898107,-0.2172814456170924,-0.26147496431024825,1.612097337359701,-0.5043410529639698,-0.509171955540913,-0.5491223081472082,-0.5779261669067853,-0.5283230239863426,-0.5583748176282888,-0.6195066600288905,-0.5688634690807043,-0.64038903780382,-0.5775558857638216,-0.6499953813715458,-0.5616080371396804,-0.6424703731189289,-0.07041404766376519,-0.032811255969790606,-0.4899883353503883,-0.4933543019372983,-0.07504095242013915,-0.5407190619559673,-0.24453182244603475,-0.3362858883884863,-0.5210146406289845,-0.3080757624228115,-0.38181721489460985,-1.5504838048571268,-0.5252686078711647,-0.4515859915830829,-0.4015434480241118,-0.5014083739397243,-0.4711953974331783,-0.7451617255177804,-0.6019576736872471
M_cur_c,MNXM1092739,-1.6834895430640255,0.49364382585081745,1.2144010880487792,0.49364382585081745,-0.5870703583739482,1.4372199033933126,-0.2110448569185953,-0.2065914665118833,-0.21115156835345877,-0.20745268177167872,-0.41101473094951757,0.29393169726944357,-0.49078813923057,-0.6252189654705878,0.034471613255665244,0.03171890320478812,0.03073953479301413,-0.7643145577288488,0.12659457881221142,-0.08943719379951139,0.08808761453809813,0.2767743540145354,0.3728682498242942,-0.1363261584103878,0.22522390325966335,-0.5931005090128406,-0.042471600604700066,-0.16247208423502837,-0.14601398885228412,-0.18283923167419333,-0.12731210354627945,-0.17749782664439068,-0.2602449362908765,-0.20777723988734467,-0.30395162215259736,-0.19193318521423336,-0.28936111510471196,-0.2056591837944474,-0.3168176641919393,-0.8886798929985639,-0.032811255969790606,-0.2426775431294417,-0.2493046912118561,-0.07038934558727544,-0.1491238773383244,-0.4349694414842023,-0.34356274503118234,-0.3524981764915234,-0.4814630468863801,-0.5063119015494902,-1.631972290857828,-0.1442167275628594,-0.4515859915830829,-0.4015434480241118,-0.5014083739397243,-0.27356422681987225,0.7534669008181238,-0.06934414759201771
M_dcacoa_c,MNXM1092836,-1.6798923431856836,0.7855710682098058,-1.1536753597683949,0.7855710682098058,-0.5945484405104573,-1.2996897745795508,0.7437179209094679,0.7693949017111974,0.7436967010680976,0.6560284477195953,0.2766972106716485,-0.6679198050228266,0.3565523701790165,0.6236176079482132,0.04112617506253514,0.04671096271396102,0.055834002170240225,0.9705300161918239,0.03988257712059112,0.624617871218651,-0.48503054201563234,0.7992833101607864,-0.3846070587557005,0.9790082291905811,-0.3566201732263146,-1.0137916141692669,0.8152194065185752,0.6695634223150423,0.6163607313812894,0.7134598230376602,0.655932263060575,0.5630192179274066,0.8050327279452011,0.581235415995288,0.8988632364037935,0.49139874602405964,0.8661647007714698,0.43634759837422904,0.9111476975999168,-0.35608082207058894,-0.032811255969790606,0.556825957475109,0.41261031917156366,-0.03931541349650865,0.6669740747130383,0.5129416923952992,0.5390542013984635,0.3638349849495336,0.658386987461627,0.809560038955278,0.41838316335336045,0.6686939504281918,0.8591627656341239,0.9858917118751569,1.02661777828798,0.6651838335933314,0.07419262303730377,0.6607201170111173
M_dhcholn_c,MNXM1092863,-1.6762951433073416,1.065043972639937,0.9269900000286789,1.065043972639937,-0.5787391528674019,2.500474497851854,-0.146447080797882,-0.16892720659401725,-0.1465694324310148,-0.10172029856866556,-0.4684575208532623,0.1704582715980805,-0.3820145549947695,-0.7295310365128638,0.04624430130979788,0.05390151163215366,0.06340418547216092,-0.7766693439660308,-0.1311640828990386,0.9108655532679251,-0.9838960251303884,0.8974913731114086,-0.6590679390579207,-0.2860135455252496,-0.25081449718377263,-0.8851633159965101,-0.16039580399254705,-0.1168893955024802,-0.011533953492746855,-0.05103519172507489,-0.09183255731622669,0.07913453774652845,-0.018176794133290805,0.3215592752275018,0.18925081747768233,0.6969640314522235,0.5419353699369305,1.0171304580832445,0.8018957565227975,0.37019063828574184,-0.032811255969790606,-0.20370269207451333,-0.34010545984414714,-0.07739681382430509,-0.07374943910457817,-0.426844640842785,-0.4179287681433557,-0.36950332715602735,-0.4814630468863801,-0.4853578013441317,1.0164035041649568,-0.0934098101884187,-0.5244053669840388,-0.4831572809593629,-0.5708641081318927,-0.4711953974331783,0.5526158126147636,-0.037858587119926936
M_f_c,MNXM1092965,-1.6726979434289997,-4.250763139822197,1.3644654006932935,-4.250763139822197,-0.5968705275958008,-0.08265481527926449,-0.818244835543498,-0.8255438125226278,-0.8182647498873789,-0.788980789388251,-2.9276307750659134,-1.0391469332709848,0.6835839163239334,2.664314734373407,0.040568183855126796,0.024408725427588103,0.011258303539641242,-0.4855645886309366,3.575629161846875,-5.208508240329764,2.0000117822641923,-7.903944996370797,-1.3284560149938953,-3.494742837776482,0.5388679728554806,-2.258843294477047,-0.7070805021964461,-0.8433628507927805,-0.7819260283228862,-0.8060973653475233,-0.8189946200127353,-0.7557097789519236,-0.8056426042763092,-0.7416391577866341,-0.8013705471940766,-0.7004242809536279,-0.7649018780158251,-0.657367232816798,-0.7300791438281229,0.7914280852924133,-0.032811255969790606,-0.7267604841733273,-1.4688619493028003,-0.253688686434888,-0.8052016442592365,-0.7198228700846876,-0.7619732338222304,-0.6878236236996541,-0.8282376158135172,-0.9302224591822443,-2.120903206862034,-0.8047066534305886,-0.8885022439888184,-0.8912264456356184,-0.8486870449005662,-0.6688265680464843,-0.46691865076512534,-0.8006851832152116
M_glu5sa_c,MNXM1093051,-1.6691007435506577,-0.2879244144870943,0.9070355580262995,-0.2879244144870943,-0.27762908608664905,1.170369102809314,-0.6233687949262278,-0.6317873838815585,-0.6233996556194189,-0.5951380868493936,-0.07112297634599384,0.3589204848594824,-0.5480398379088156,-0.007999416902399225,0.06617378037286528,0.06826979209078815,0.0660492664397525,-0.7764205176898366,0.15554292348269444,-0.04173611221351124,0.15614117012609205,-0.3080252375740669,-0.1095633555539378,-0.34245994404043084,0.18181592312366077,0.6088345962364958,-0.6159067950406475,-0.5932933012838127,-0.5849371770000195,-0.6130283617599308,-0.5952144474749717,-0.5696221351589006,-0.6301156775834512,-0.5817499232966044,-0.6523958245566418,-0.5742859548710848,-0.6469373427069011,-0.583320858409135,-0.6623351345822491,0.3895578772285773,-0.032811255969790606,-0.542632902062647,-0.4976588917499432,-0.07608361085495145,-0.6021484398754426,-0.5120092452960636,-0.5918398615631625,-0.4698211612677,-0.4814630468863801,-0.5640267818977279,-0.06739335964436731,-0.6014789839328257,-0.5972247423849947,-0.6463849468298651,-0.640319842324061,-0.4711953974331783,-0.011922017433203317,-0.5791019669711454
M_lgt__S_c,MNXM1093274,-1.6655035436723158,0.4264661320779398,0.7929604581541997,0.4264661320779398,-0.32553219598365124,-0.4305175848876556,-0.19366932380977417,-0.18779505687532427,-0.19381136790283404,-0.1986416498380943,-0.06049880997894816,-0.6679848214677917,0.3566096462423854,0.011293322860088916,0.048469339352028955,0.05204119742540415,0.054652746156529354,0.9705292544134051,0.14710205148059294,0.13434489905086053,-0.16973750536119786,0.030453269467693462,-0.17941138750692737,0.9799958283350113,-0.026836828024240828,2.036064347784916,-0.2629038839427659,-0.17081140160437291,-0.21754523693836733,-0.2181633689670632,-0.20132661643173078,-0.25076751465407654,-0.2628679296423145,-0.2780690813857957,-0.2790785628364845,-0.32933297336358724,-0.2746493976798834,-0.38877360026176494,-0.34068078738936874,-0.23019376894215787,-0.032811255969790606,-0.164619232792185,-0.14692303209571556,-0.057860824738224244,-0.19144683697100762,-0.21481309163748621,-0.16237479496867951,0.055133234177545204,-0.3080757624228115,0.00783794414155783,-0.01473926099776028,-0.1950236449373001,-0.08748911457830323,-0.1567019492183585,-0.08467396878671404,-0.12534084885989272,-0.27835596072329455,-0.17139980307486852
M_mercpeth_c,MNXM1093356,-1.6619063437939738,-1.1491997519447563,1.4438282012551509,-1.1491997519447563,-0.32512709741276036,0.7549322372002809,-0.7154688526479711,-0.7257337117419798,-0.715640859584381,-0.7096815019859912,-0.6513277544043339,0.586300051926154,-0.7483492596110654,-1.0616105337946184,0.06525929478294606,0.05730452542498815,0.044132881279708,0.965032886056936,0.432947600883316,-0.8976588494445054,0.7303818124812236,-0.747741113863179,0.8152481978317521,0.7952393468827876,1.372701240841546,-0.5795938676017008,-0.7006126037812168,-0.726019750584067,-0.6980070394881676,-0.6857446072073365,-0.7165335432787875,-0.6747178563051652,-0.6865815870918832,-0.6992973441170561,-0.7224676746209431,-0.6866042262006788,-0.7261283413555552,-0.657367232816798,-0.7300791438281229,0.9754168552493502,-0.032811255969790606,-0.639961149789213,-0.5318084277920999,-0.07978862237781491,-0.6963620589492096,-0.7121773314696364,-0.7551256210729014,-0.525128557139696,-0.8282376158135172,-0.8380699706704174,1.3016132051674107,-0.7284962773689275,-0.8156828685878625,-0.7279987797651162,-0.7792313107083978,-0.6194187753931578,0.08989340009548294,-0.6505782037951278
M_3oocoa_c,MNXM1093448,-1.658309143915632,0.7791236499447408,-1.157174357752199,0.7791236499447408,-0.582800048323785,-1.3497390117268482,0.7192639174713576,0.7543115255845607,0.7192609652763312,0.6207843199852576,0.2766972106716485,-0.6679198050228048,0.35655237017899727,0.6236176079482132,0.042838630836995226,0.049364159908374346,0.05830295789180574,0.9705300116835295,0.039882603156968954,0.6246649269060288,-0.48503031983758665,0.7991942015169775,-0.3846073201349903,0.9793603633993518,-0.3566364449485824,-0.9842713998215772,0.853084081846178,0.6508677157397997,0.5636332072930602,0.6617815150065626,0.6234870303950757,0.4851517007549312,0.7315842941862669,0.5150772325816263,0.8372212061840446,0.41072016494304775,0.7829869855984193,0.35133374571225934,0.828691478048304,-0.5158605433489817,-0.032811255969790606,0.5228788676947903,0.3424585908272811,-0.04318401878251157,0.6296057546263519,0.5129416923952992,0.620697081153333,0.4177048610247735,0.8317742719251956,0.8873179716738583,0.23945293936516934,0.6432904917409715,0.9319821410350798,1.067505544810408,1.0960735124801484,0.5663682482866784,-0.2327681123174928,0.5973188654593952
M_occoa_c,MNXM1093479,-1.65471194403729,0.7792893612566472,-1.1530990647234487,0.7792893612566472,-0.5939906347217263,-1.2938015866552892,0.6949628493116609,0.7242331341287387,0.6949517743763111,0.6031622561180887,0.2766972106716485,-0.6679198050228266,0.3565523701790165,0.6236176079482132,0.042300893393921124,0.04864773595198814,0.0579748087492098,0.9705300011038879,0.03988261219301847,0.6244777802635642,-0.4850303630377095,0.7991851170080012,-0.3846070007709461,0.9790074410629395,-0.3566182735482307,-0.9851749405685885,0.7862699110252946,0.6209583187576881,0.5548903681941818,0.6532126481797769,0.6024058025088462,0.4915003632300288,0.7375726617648451,0.5142871302661287,0.8364850385885099,0.42229847225931416,0.80154213967102,0.36579759262498457,0.8466024679380216,-0.35608082207058894,-0.032811255969790606,0.5057813438154906,0.3448208376751445,-0.04251903077581395,0.6114565345600715,0.5129416923952992,0.5390542013984635,0.3638349849495336,0.658386987461627,0.809560038955278,0.3574707466765294,0.6178870330537511,0.8591627656341239,0.9858917118751569,1.02661777828798,0.5663682482866784,-0.07537692837651859,0.59452301651037
