BiGG,MNXM,Name,description,InChI,InChIKey,SMILES,reference,formula,mass,MolLogP,charge,mass_rank,MolLogP_rank,charge_rank,MaxEStateIndex,MinEStateIndex,MaxAbsEStateIndex,MinAbsEStateIndex,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2DHGHI,BCUT2DHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolMR,fr_AlOO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_ArOO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,frOO,frOO2,fr_O,fr_O_noCOO,fr_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkylarbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arononortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_teracetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea,PC1,PC2,PC3,PC4,PC5,target
prpp,MNXM1104453,5-phospho-alpha-D-ribose 1-diphosphate,5-Phospho-alpha-D-ribose 1-diphosphate,"InChI=1S/C5H13O14P3/c6-3-2(1-16-20(8,9)10)17-5(4(3)7)18-22(14,15)19-21(11,12)13/h2-7H,1H2,(H,14,15)(H2,8,9,10)(H2,11,12,13)/p-5/t2-,3-,4-,5-/m1/s1",InChIKey=PQGCEDQWHSBAJP-TXICZTDVSA-I,O=P([O-])([O-])OC[C@H]1O[C@H](OP(=O)([O-])OP(=O)([O-])[O-])[C@H](O)[C@@H]1O,chebi:58017,C5H8O14P3,384.91543,-5.391299999999999,-5.0,576.0,83.0,34.0,11.040782776588,-5.973625428915232,11.040782776588,1.075412218127992,0.3884811230952649,385.027,376.963,384.91543272555,132,0,0.273717053200135,-0.7898733865775057,0.7898733865775057,0.273717053200135,0.9545454545454546,1.5,1.9545454545454544,31.270320297915863,10.142987510475992,2.4491759520499112,-2.3593956530874904,2.5187701731145298,-2.354126677909954,7.581082763348302,-0.3453887817881858,2.678959793026737,520.5713507823117,17.344934982691242,10.151555321011198,12.834836894010945,9.701907262607795,5.111318215760213,9.493098675801535,3.848575810810476,7.654072048977457,2.148500840661314,4.679781115397723,1.3729669618802127,3.265098270766584,0.2499999999999999,23900.587977200565,20.29494382022472,7.012788592123132,6.787396121883656,121.8558375387116,53.07081948881831,18.31189916324491,6.290026729335213,0.0,7.822697123132171,0.0,13.399426816266732,0.0,0.0,0.0,0.0,0.0,0.0,22.25227621077726,66.47024630508504,23.46809136939651,0.0,0.0,0.0,24.601925892580123,6.606881964512918,0.0,0.0,0.0,24.467058013762376,0.0,0.0,23.46809136939651,41.42186264677445,31.790133501641257,0.0,0.0,0.0,0.0,0.0,0.0,243.89,54.67689922648955,48.37525765823777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.09498864684727,0.0,46.76277540480448,0.0,51.87180652228497,18.811805988599147,0.0,0.0,0.0,-7.961650919627108,-1.075412218127992,-17.159324777933485,1.0,22,2,14,0,1,1,0,0,0,14,2,17,7,0,1,1,1,51.61610000000002,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.6572989187405779,-1.952087453407291,-0.063289272808061,1.5597211739473824,1.1414912323308355,pram
pram,MNXM1104549,5-phospho-beta-D-ribosylamine,5-Phospho-beta-D-ribosylamine,"InChI=1S/C5H12NO7P/c6-5-4(8)3(7)2(13-5)1-12-14(9,10)11/h2-5,7-8H,1,6H2,(H2,9,10,11)/p-1/t2-,3-,4-,5-/m1/s1",InChIKey=SKCBPEVYGOQGJN-TXICZTDVSA-M,[NH3+][C@@H]1O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]1O,chebi:58681,C5H11NO7P,228.02786,-3.1308999999999982,-1.0,393.0,282.0,529.0,10.187858087679516,-4.847737307886118,10.187858087679516,0.5940432098765429,0.3707054545704326,228.117,217.029,228.02786190191003,84,0,0.2648370783827182,-0.7562545499502021,0.7562545499502021,0.2648370783827182,1.5,2.071428571428572,2.4285714285714284,31.20446111509064,10.135857802864304,2.405937090804868,-2.193801862271904,2.315917098766691,-2.367733440110647,7.4428568268635695,-0.2221947958604858,2.438707221989804,242.23465346870267,10.930721420318148,7.015705670989962,7.910132861989878,6.31034906955374,3.7657816161825295,5.2612267311928615,2.8846569277721152,4.07996736157587,1.801304374993935,2.276664138009739,1.0826142118138151,1.4179213608979246,-0.0499999999999999,974.7503307363488,12.021684587813615,4.213446893102682,2.973905023323872,79.48671517117234,34.99415558786041,24.53980033397978,0.0,0.0,7.822697123132171,0.0,4.565048284931329,0.0,0.0,0.0,0.0,0.0,0.0,6.606881964512918,33.825536395629555,7.822697123132171,0.0,0.0,5.733667477162185,24.53980033397978,6.606881964512918,0.0,0.0,0.0,10.62707907991466,0.0,0.0,7.822697123132171,46.25314869092658,13.825658400443196,0.0,0.0,0.0,0.0,0.0,0.0,145.29999999999998,38.96937942162487,14.564987282524507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5237471617118175,20.47046942855541,18.93494142101285,0.0,18.43074168556312,18.31716805240615,5.2009334845049136,0.0,0.0,-4.803115236835476,-0.5940432098765429,-4.847737307886118,1.0,14,5,8,0,1,1,0,0,0,7,4,9,3,0,1,1,1,40.6393,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.1431770804184405,-1.6627862103773825,-0.0557006756592568,1.301741303707366,0.4685960240568937,gar
gar,MNXM1104522,N(1)-(5-phospho-beta-D-ribosyl)glycinamide,N1-(5-Phospho-D-ribosyl)glycinamide,"InChI=1S/C7H15N2O8P/c8-1-4(10)9-7-6(12)5(11)3(17-7)2-16-18(13,14)15/h3,5-7,11-12H,1-2,8H2,(H,9,10)(H2,13,14,15)/p-1/t3-,5-,6-,7-/m1/s1",InChIKey=OBQMLSFOUZUIOB-SHUUEZRQSA-M,[NH3+]CC(=O)N[C@@H]1O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]1O,chebi:143788,C7H14N2O8P,285.04933,-3.740099999999997,-1.0,475.0,215.0,529.0,10.923629998810224,-4.707776461150304,10.923629998810224,0.3826151983427113,0.192639195760047,285.169,271.057,285.04932561791003,106,0,0.4691706850982848,-0.8610274433693936,0.8610274433693936,0.4691706850982848,1.4444444444444444,2.055555555555556,2.555555555555556,31.20446150456385,10.132695577018788,2.42871582587987,-2.144032310311486,2.3673401163979584,-2.351733652107882,7.458294606702045,-0.2184566937778665,2.6142488198243674,357.3546387765815,13.922285251880869,9.117239643176426,10.01166683417634,8.242200722131876,4.89760561080035,6.42790235414057,3.5595878404148604,4.798940631604171,2.190033345369488,2.675453906884271,1.3385297649090426,1.6796455187148005,-0.5800000000000003,6896.839509619902,15.47740528128588,6.042140331958888,4.264616604979354,101.90615563802172,35.576935820989306,18.31189916324491,6.22790117073487,0.0,0.0,7.822697123132171,9.516151894347487,4.565048284931329,0.0,0.0,0.0,5.897745344357611,6.544756405912575,6.606881964512918,38.93206379047026,13.720442467489782,0.0,0.0,10.726072209797854,24.53980033397978,13.151638370425491,0.0,0.0,0.0,10.84019487200289,0.0,0.0,7.822697123132171,63.58906204394923,13.825658400443196,0.0,0.0,4.992404732635669,0.0,0.0,0.0,177.89,44.86712476598248,19.884630469453448,0.0,6.544756405912575,0.0,0.0,0.0,0.0,0.0,9.516151894347487,20.257353636467183,19.53359139065533,0.0,20.32412403079791,29.913752038366788,5.009994644054439,-0.7335125740110862,0.0,-5.504522077349461,-1.0300954358080678,-4.707776461150304,0.8571428571428571,18,6,10,0,1,1,0,0,0,8,5,11,5,0,1,1,1,55.16010000000002,0,2,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.441177569364327,-1.3759536870343296,-0.352117056963924,1.8934824655786948,0.2090168758702275,fgam
fgam,MNXM1094915,N(2)-formyl-N(1)-(5-phospho-beta-D-ribosyl)glycinamide,N2-Formyl-N1-(5-phospho-D-ribosyl)glycinamide,"InChI=1S/C8H15N2O9P/c11-3-9-1-5(12)10-8-7(14)6(13)4(19-8)2-18-20(15,16)17/h3-4,6-8,13-14H,1-2H2,(H,9,11)(H,10,12)(H2,15,16,17)/p-2/t4-,6-,7-,8-/m1/s1",InChIKey=VDXLUNDMVKSKHO-XVFCMESISA-L,O=CNCC(=O)N[C@@H]1O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]1O,chebi:147286,C8H13N2O9P,312.03696,-4.3101999999999965,-2.0,502.0,161.0,316.5,11.186129998810223,-4.7506648781485685,11.186129998810223,0.1576177253882884,0.2134699269455313,312.171,299.06699999999995,312.03696378582003,116,0,0.4691706850982848,-0.8644500349308478,0.8644500349308478,0.4691706850982848,1.4,2.05,2.6,31.204461704546265,10.132667600457648,2.428988539547498,-2.1472146237940826,2.3674538364167264,-2.34451032780954,7.458296937499662,-0.2196379498370501,2.618502766329569,422.17060995602174,15.336498814253964,9.972701529140249,10.867128720140162,9.242200722131876,5.299486236496002,6.829782979836222,3.801561019365349,5.040913810554659,2.316496011841593,2.801916573356376,1.4420103945823357,1.7831261483880931,-1.0700000000000005,18326.083345386764,16.98282620179609,7.086332056442077,5.133240858508129,112.62076329346176,39.94220047130349,18.31189916324491,6.22790117073487,0.0,0.0,7.822697123132171,9.516151894347487,4.565048284931329,0.0,0.0,6.400660921122227,5.897745344357611,0.0,13.151638370425491,44.03859118531097,20.121103388612006,0.0,0.0,9.984809465271338,24.53980033397978,13.151638370425491,0.0,0.0,0.0,10.213054789681411,0.0,0.0,7.822697123132171,69.98972296507146,13.825658400443196,0.0,0.0,9.984809465271338,0.0,0.0,0.0,187.29,51.41188117189505,24.991157864294152,0.0,6.400660921122227,0.0,0.0,0.0,0.0,0.0,14.508556626983156,14.523686159305,19.578700657540843,0.0,23.47003305704088,40.22437684188367,0.0,-0.8565681295666414,0.0,-5.635373162324823,-1.2249488308697964,-4.7506648781485685,0.75,20,4,11,0,1,1,0,0,0,9,4,12,6,0,1,1,1,59.46470000000004,0,2,2,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.1823772368069392,-1.3316449913118078,-0.3633615080893067,2.0336374752241357,0.4008710359924648,fpram
fpram,MNXM1094916,2-formamido-N(1)-(5-O-phospho-beta-D-ribosyl)acetamidine,2-(Formamido)-N1-(5-phospho-D-ribosyl)acetamidine,"InChI=1S/C8H16N3O8P/c9-5(1-10-3-12)11-8-7(14)6(13)4(19-8)2-18-20(15,16)17/h3-4,6-8,13-14H,1-2H2,(H2,9,11)(H,10,12)(H2,15,16,17)/p-1/t4-,6-,7-,8-/m1/s1",InChIKey=PMCOGCVKOAOZQM-XVFCMESISA-M,[NH2+]=C(CNC=O)N[C@@H]1O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]1O,chebi:147287,C8H15N3O8P,312.06022,-3.502129999999997,-1.0,503.0,244.0,529.0,10.531030393651696,-4.7157694384912245,10.531030393651696,0.2315681295666412,0.1641052018407794,312.19500000000005,297.07499999999993,312.06022464991,116,0,0.4691706850475686,-0.8644487070816466,0.8644487070816466,0.4691706850475686,1.5,2.15,2.7,31.204461691575343,10.128616435775962,2.433627226416367,-2.1700268076005265,2.365168982375569,-2.439665844648917,7.458297354934013,-0.2004645404474146,2.5120214513940704,412.5261654172963,15.336498814253964,10.117239643176426,11.01166683417634,9.242200722131876,5.402231538361743,6.932528281701963,3.931651332184588,5.171004123373898,2.409818302149817,2.8952388636646,1.5220676773040105,1.863183431109768,-1.0700000000000005,18326.083345386764,16.98282620179609,7.086332056442077,5.133240858508129,113.16642023827843,40.15246168046912,24.147518949002176,6.22790117073487,0.0,0.0,7.822697123132171,9.93303076750334,4.565048284931329,0.0,0.0,6.400660921122227,0.0,0.0,13.151638370425491,38.93206379047026,20.058977830011667,5.409283605791522,5.316788604006331,4.992404732635669,24.53980033397978,13.151638370425491,0.0,0.0,0.0,10.423315998847038,0.0,0.0,7.822697123132171,69.92759740647112,13.825658400443196,5.409283605791522,0.0,4.992404732635669,0.0,0.0,0.0,187.75,38.96937942162487,19.884630469453448,0.0,18.78103711279207,0.0,0.0,0.0,0.0,0.0,14.832940498353818,19.932969765096523,19.78720760198529,0.0,20.31568829135682,39.01255845249087,0.0,-0.2315681295666412,0.0,-4.9762064956581575,-0.886354726561406,-4.7157694384912245,0.75,20,6,11,0,1,1,0,0,0,8,6,12,6,0,1,1,1,62.89210000000004,0,2,2,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.2094589983006063,-1.269668676529655,-0.3221107144240114,1.9339976710004825,0.3231071233339436,air
air,MNXM1105983,5-amino-1-(5-phospho-beta-D-ribosyl)imidazole,5-amino-1-(5-phospho-D-ribosyl)imidazole,"InChI=1S/C8H14N3O7P/c9-5-1-10-3-11(5)8-7(13)6(12)4(18-8)2-17-19(14,15)16/h1,3-4,6-8,12-13H,2,9H2,(H2,14,15,16)/p-1/t4-,6-,7-,8-/m1/s1",InChIKey=PDACUKOKVHBVHJ-XVFCMESISA-M,Nc1c[nH+]cn1[C@@H]1O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]1O,chebi:137981,C8H13N3O7P,294.04966,-2.438199999999998,-1.0,483.0,387.0,529.0,10.466680104140424,-4.92031475707567,10.466680104140424,0.2032158210506431,0.4415138454321216,294.18,281.076,294.04965996591005,108,0,0.2648370808873282,-0.7562545499440461,0.7562545499440461,0.2648370808873282,1.5789473684210529,2.263157894736842,2.789473684210526,31.20446158638856,10.128632825791078,2.4398861558712275,-2.1971115730200483,2.3510330900293788,-2.3356978604012686,7.442862397407287,-0.2224647941244232,2.065346122678834,488.442040780638,14.20674230225704,9.56483340036913,10.459260591369045,8.793512317148132,5.266200908777447,6.761646023787777,4.036380870265684,5.231691304069438,2.70933214048076,3.184691903496564,1.79180706709993,2.12711421618404,-1.0000000000000002,17769.687368470244,14.409972299168976,5.174791914387634,3.122448979591837,107.18258926579256,34.99415558786041,24.12976194107993,6.22790117073487,0.0,7.822697123132171,0.0,9.132147932722685,4.9839785209472085,0.0,0.0,0.0,0.0,0.0,19.13104561089054,33.825536395629555,13.6405599009672,0.0,9.551078168738565,0.0,24.53980033397978,12.340549441675105,12.524163646377618,0.0,0.0,10.62707907991466,5.817862777835028,0.0,7.822697123132171,49.57632568893027,13.825658400443196,0.0,6.22790117073487,12.524163646377618,0.0,0.0,0.0,163.11999999999998,38.96937942162487,19.671514677365217,0.0,5.817862777835028,0.0,0.0,17.09126329416897,0.0,0.0,9.507725682659023,15.363942033714707,21.13270641744352,0.0,22.669213374135666,19.52065633660872,5.578657871070239,0.2032158210506431,0.0,-2.254181044588619,-0.624398463088939,-4.92031475707567,0.625,19,5,10,0,1,1,0,1,1,9,4,11,4,0,1,1,2,58.34030000000002,0,2,2,1,0,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.580073098014668,-1.3678911380973915,-0.0662693195512168,1.204237241098189,0.6014141081151785,5caiz
5caiz,MNXM728322,5-carboxyamino-1-(5-phospho-D-ribosyl)imidazole,5-phosphoribosyl-5-carboxyaminoimidazole,"InChI=1S/C9H14N3O9P/c13-6-4(2-20-22(17,18)19)21-8(7(6)14)12-3-10-1-5(12)11-9(15)16/h1,3-4,6-8,11,13-14H,2H2,(H,15,16)(H2,17,18,19)/p-3/t4-,6-,7-,8-/m1/s1",InChIKey=JHLXDWGVSYMXPL-XVFCMESISA-K,O=C([O-])Nc1cncn1[C@@H]1O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]1O,chebi:58730,C9H11N3O9P,336.02494,-3.897199999999998,-3.0,528.0,193.0,172.5,10.520297906658838,-5.262794861146683,10.520297906658838,0.100796524628369,0.4474547643326861,336.17300000000006,325.085,336.02493630173,124,0,0.1652693776341113,-0.7898733865866544,0.7898733865866544,0.1652693776341113,1.5,2.1818181818181817,2.772727272727273,31.20446189967629,10.128407663319097,2.439643102577312,-2.297721374606914,2.337911385739378,-2.3466383520276684,7.427302208516724,-0.3427318572724701,2.1127966571807293,586.6423287407843,16.491199352633217,10.765014407071137,11.65944159807105,10.187359167265484,5.868348250481552,7.328941737161993,4.387871026934756,5.540497107681835,2.9044766664938257,3.36977563101065,1.970223225607916,2.2997217699703763,-1.53,68178.0371665216,16.833935422722405,6.29992189421445,3.808976846980849,122.71325871902428,49.04338957854842,30.22300201201835,6.22790117073487,0.0,0.0,0.0,4.567099647791355,4.9839785209472085,0.0,0.0,0.0,0.0,0.0,26.95374273402271,43.72660097454209,19.73379997190561,0.0,9.551078168738565,0.0,24.53980033397978,11.923670568519247,12.524163646377618,0.0,0.0,20.21013920435199,10.61239996190685,0.0,7.822697123132171,50.77615415711621,13.825658400443196,0.0,6.22790117073487,12.524163646377618,0.0,0.0,0.0,192.09,45.062619492563286,34.46599085903022,0.0,5.817862777835028,0.0,17.09126329416897,0.0,0.0,5.316788604006331,9.507725682659023,4.736862953800049,20.6577985803545,0.0,34.99997028747646,32.07162970378098,0.0,-0.100796524628369,0.0,-5.098892109621203,-0.7946928539934492,-5.262794861146683,0.5555555555555556,22,3,12,0,1,1,0,1,1,11,3,13,5,0,1,1,2,60.72780000000002,0,2,2,0,0,2,0,0,0,1,1,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.125320077345337,-1.4938928927618225,-0.0330396771892372,0.7989620047508112,0.7599312954176718,5aizc
5aizc,MNXM737371,5-amino-1-(5-phospho-D-ribosyl)imidazole-4-carboxylate,5-amino-1-(5-phospho-D-ribosyl)imidazole-4-carboxylate,"InChI=1S/C9H14N3O9P/c10-7-4(9(15)16)11-2-12(7)8-6(14)5(13)3(21-8)1-20-22(17,18)19/h2-3,5-6,8,13-14H,1,10H2,(H,15,16)(H2,17,18,19)/p-2/t3-,5-,6-,8-/m1/s1",InChIKey=XFVULMDJZXYMSG-ZIYNGMLESA-L,Nc1c(C(=O)[O-])[nH+]cn1[C@@H]1O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]1O,chebi:77657,C9H12N3O9P,337.03221,-4.074699999999997,-2.0,531.0,178.0,316.5,10.739834943695875,-5.027198153327753,10.739834943695875,0.3801175122826901,0.380169617621497,337.181,325.085,337.03221275382,124,0,0.2648370808873282,-0.7562545499440461,0.7562545499440461,0.2648370808873282,1.5454545454545454,2.1818181818181817,2.6818181818181817,31.2044618988308,10.12774883243604,2.4437804324373213,-2.1980148881754165,2.355455729957544,-2.33675049783597,7.442866619607207,-0.254976008970734,2.162563750063935,613.4734816667398,16.654336059449744,10.803979712107232,11.698406903107148,10.114879522194052,5.851181972649315,7.346627087659646,4.483748802713089,5.679059236516845,3.038691337617764,3.514051100633567,1.9949390238973963,2.3302461729815063,-1.53,62943.55938247923,16.833935422722405,5.929093753852407,3.2778164819307145,122.50328723242892,44.895220166772944,29.8236899359284,6.22790117073487,0.0,7.822697123132171,0.0,9.132147932722685,4.9839785209472085,0.0,0.0,0.0,0.0,0.0,18.903507327229303,43.72660097454209,19.60986518891905,0.0,9.551078168738565,0.0,24.53980033397978,12.340549441675105,12.021248069613002,0.0,0.0,15.733606474755366,5.817862777835028,0.0,7.822697123132171,55.54563097688212,13.825658400443196,0.0,16.716366349655154,6.3273200747645415,0.0,0.0,0.0,203.25,50.63261270442517,29.572579256277745,0.0,5.817862777835028,0.0,10.894419722555895,0.0,0.0,0.0,9.507725682659023,15.363942033714707,20.717231450724867,0.0,33.213197384253334,30.37675561011059,4.942275692169872,-2.022022668297243,0.0,-4.805348048941801,-0.756002377802973,-5.027198153327753,0.5555555555555556,22,5,12,0,1,1,0,1,1,11,4,13,5,0,1,1,2,62.670800000000014,0,2,2,1,1,2,0,0,1,1,1,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0728033323557054,-1.2836682200230989,-0.1006839574350321,0.6803716079563311,0.6027106919875741,25aics
25aics,MNXM1104647,(2S)-2-[5-amino-1-(5-phospho-beta-D-ribosyl)imidazole-4-carboxamido]succinate,(S)-2-[5-Amino-1-(5-phospho-D-ribosyl)imidazole-4-carboxamido]succinate,"InChI=1S/C13H19N4O12P/c14-10-7(11(22)16-4(13(23)24)1-6(18)19)15-3-17(10)12-9(21)8(20)5(29-12)2-28-30(25,26)27/h3-5,8-9,12,20-21H,1-2,14H2,(H,16,22)(H,18,19)(H,23,24)(H2,25,26,27)/p-4/t4-,5+,8+,9+,12+/m0/s1",InChIKey=NAQGHJTUZRHGAC-ZZZDFHIKSA-J,Nc1c(C(=O)N[C@@H](CC(=O)[O-])C(=O)[O-])ncn1[C@@H]1O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]1O,chebi:58443,C13H15N4O12P,450.0446,-7.072799999999999,-4.0,621.0,25.0,89.0,12.119927536288468,-5.129673665499195,12.119927536288468,0.4965082908163263,0.1544613197873718,450.25300000000016,435.1330000000002,450.0446028696398,168,0,0.2648370808873282,-0.8573130921217684,0.8573130921217684,0.2648370808873282,1.3666666666666667,2.0,2.533333333333333,31.20446269105865,10.127483415113131,2.4441190653242733,-2.204016746535498,2.356599499243692,-2.403599096087796,7.44287598996842,-0.3164116768357251,2.232766052597891,881.4708468803103,22.800600429391714,14.760395229374954,15.654822420374868,13.813256824951717,7.9958369114942,9.49128202650453,6.041509316259383,7.236819750063138,3.9531013739548655,4.428461136970669,2.54467586482138,2.8799830139054885,-2.5900000000000003,2274308.088284641,23.686635146267363,9.048949397963236,5.512034212000468,166.60836778031128,59.902812140526166,29.8236899359284,6.22790117073487,0.0,7.822697123132171,0.0,14.124552665358353,4.9839785209472085,0.0,0.0,0.0,0.0,18.28787225523547,24.94534815637727,58.73419294829531,31.47691582122851,0.0,9.551078168738565,4.992404732635669,37.00246278605374,12.340549441675105,12.021248069613002,0.0,0.0,25.946661264436777,5.817862777835028,0.0,7.822697123132171,73.45452243833954,23.41473276858684,0.0,18.342650788509346,11.31972480740021,0.0,0.0,0.0,278.8,80.78018856664364,44.58017123003097,0.0,0.0,0.0,10.894419722555895,0.0,0.0,0.0,14.500130415294697,15.363942033714707,20.85007692239773,0.0,47.4313795095784,53.57578311894029,5.101584554603734,-5.56383409129928,-2.064827548679773,-6.54596778523836,-0.8489654592479892,-5.129673665499195,0.5384615384615384,30,5,16,0,1,1,0,1,1,15,4,17,9,0,1,1,2,83.29629999999999,2,2,2,1,0,2,0,0,2,2,2,2,0,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2786567319367407,-1.4383224908201984,-0.1957843824456433,1.6153616785389555,1.305423436093422,aicar
