BiGG,MNXM,Name,description,InChI,InChIKey,SMILES,reference,formula,mass,MolLogP,charge,mass_rank,MolLogP_rank,charge_rank,MaxEStateIndex,MinEStateIndex,MaxAbsEStateIndex,MinAbsEStateIndex,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea,PC1,PC2,PC3,PC4,PC5,target
M_prpp_c,MNXM1104453,5-phospho-alpha-D-ribose 1-diphosphate,5-Phospho-alpha-D-ribose 1-diphosphate,"InChI=1S/C5H13O14P3/c6-3-2(1-16-20(8,9)10)17-5(4(3)7)18-22(14,15)19-21(11,12)13/h2-7H,1H2,(H,14,15)(H2,8,9,10)(H2,11,12,13)/p-5/t2-,3-,4-,5-/m1/s1",InChIKey=PQGCEDQWHSBAJP-TXICZTDVSA-I,O=P([O-])([O-])OC[C@H]1O[C@H](OP(=O)([O-])OP(=O)([O-])[O-])[C@H](O)[C@@H]1O,chebi:58017,C5H8O14P3,384.91543,-5.391299999999999,-5.0,576.0,83.0,34.0,11.040782776588,-5.973625428915232,11.040782776588,1.075412218127992,0.3884811230952649,385.027,376.963,384.91543272555,132,0,0.273717053200135,-0.7898733865775057,0.7898733865775057,0.273717053200135,0.9545454545454546,1.5,1.9545454545454544,31.270320297915863,10.142987510475992,2.4491759520499112,-2.3593956530874904,2.5187701731145298,-2.354126677909954,7.581082763348302,-0.3453887817881858,2.678959793026737,520.5713507823117,17.344934982691242,10.151555321011198,12.834836894010945,9.701907262607795,5.111318215760213,9.493098675801535,3.848575810810476,7.654072048977457,2.148500840661314,4.679781115397723,1.3729669618802127,3.265098270766584,0.2499999999999999,23900.587977200565,20.29494382022472,7.012788592123132,6.787396121883656,121.8558375387116,53.07081948881831,18.31189916324491,6.290026729335213,0.0,7.822697123132171,0.0,13.399426816266732,0.0,0.0,0.0,0.0,0.0,0.0,22.25227621077726,66.47024630508504,23.46809136939651,0.0,0.0,0.0,24.601925892580123,6.606881964512918,0.0,0.0,0.0,24.467058013762376,0.0,0.0,23.46809136939651,41.42186264677445,31.790133501641257,0.0,0.0,0.0,0.0,0.0,0.0,243.89,54.67689922648955,48.37525765823777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.09498864684727,0.0,46.76277540480448,0.0,51.87180652228497,18.811805988599147,0.0,0.0,0.0,-7.961650919627108,-1.075412218127992,-17.159324777933485,1.0,22,2,14,0,1,1,0,0,0,14,2,17,7,0,1,1,1,51.61610000000002,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.6572989187405779,-1.952087453407291,-0.063289272808061,1.5597211739473824,1.1414912323308355,M_prbatp_c
M_prbatp_c,MNXM728132,1-(5-Phosphoribosyl)-ATP,1-(5-Phosphoribosyl)-ATP,"InChI=1S/C15H25N5O20P4/c16-12-7-13(18-4-19(12)14-10(23)8(21)5(37-14)1-35-41(25,26)27)20(3-17-7)15-11(24)9(22)6(38-15)2-36-43(31,32)40-44(33,34)39-42(28,29)30/h3-6,8-11,14-16,21-24H,1-2H2,(H6,25,26,27,28,29,30,31,32,33,34)/p-3",InChIKey=KYTPWZMUSLPBJZ-UHFFFAOYSA-K,Nc1c2ncn(C3OC(COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])O)C(O)C3O)c2nc[n+]1C1OC(COP(=O)([O-])O)C(O)C1O,biggM:prbatp,C15H22N5O20P4,715.98251,-6.536,-3.0,763.0,37.0,172.5,11.940812111592605,-6.132079979267814,11.940812111592605,0.113590972597191,0.0792469219585834,716.2520000000005,694.0760000000006,715.9825053637298,250,0,0.4844933236685235,-0.7898733865599031,0.7898733865599031,0.4844933236685235,0.8409090909090909,1.431818181818182,2.0454545454545454,31.29816639512946,10.125049831337853,2.484468224150004,-2.2968462422913776,2.642878861060341,-2.4814387636858424,7.655357439265661,-0.7545170889574653,1.4766881649328911,1563.283774966908,32.990834873703704,21.24153292695247,24.819241690952136,20.0905545941464,11.557785716456523,17.469862919838086,9.040068744435128,14.525938523526827,6.023965809592189,10.240980629133086,4.1745049358074,7.469557826122338,-1.370000000000001,1550274893.9846995,35.48356257914797,12.676240042820115,8.123318255910238,243.2008161190987,78.64781631221445,42.95111840125435,11.74460188835113,18.20239846626714,5.817862777835028,15.645394246264342,13.40147817912676,18.68117473860122,4.310631369623587,0.0,4.9839785209472085,0.0,0.0,28.859158175290176,99.75635495366528,48.272529208747706,0.0,14.53505668968577,0.0,49.07960066795955,18.94743140618802,12.654640149529085,0.0,0.0,29.87441353596344,5.817862777835028,0.0,31.290788492528684,94.58555173006924,45.40267610999622,0.0,12.45580234146974,12.654640149529085,0.0,11.16387793838399,0.0,397.8900000000001,93.58415308951406,63.15336073285051,0.0,16.98174071621902,0.0,21.7888394451118,0.0,0.0,0.0,27.636714104565225,20.10080498751476,72.82261382174156,0.0,69.30327079824086,41.47031952495752,5.8915928106395645,-0.2569129987413951,0.0,-11.187021678072837,-2.031188490304856,-23.123784899571525,0.6666666666666666,44,8,25,0,2,2,0,2,2,22,7,29,12,0,2,2,4,122.92019999999997,0,4,4,1,0,4,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8614947193994054,-1.1096027362293224,-0.4472190386156595,2.0952297018578148,1.0798139994559093,M_prbamp_c
M_prbamp_c,MNXM729421,1-(5-Phosphoribosyl)-AMP,1-(5-Phosphoribosyl)-AMP,"InChI=1S/C15H23N5O14P2/c16-12-7-13(18-4-19(12)14-10(23)8(21)5(33-14)1-31-35(25,26)27)20(3-17-7)15-11(24)9(22)6(34-15)2-32-36(28,29)30/h3-6,8-11,14-16,21-24H,1-2H2,(H4,25,26,27,28,29,30)/p-1",InChIKey=PJTKTOMRVMPIEN-UHFFFAOYSA-M,Nc1c2ncn(C3OC(COP(=O)([O-])O)C(O)C3O)c2nc[n+]1C1OC(COP(=O)([O-])O)C(O)C1O,biggM:prbamp,C15H22N5O14P2,558.0644,-5.505999999999993,-1.0,683.0,73.0,529.0,10.923813654802482,-5.358998392602943,10.923813654802482,0.0058467533103787,0.1173278072523084,558.3100000000003,536.1340000000004,558.0643972239097,202,0,0.4691706850612931,-0.7898733865599031,0.7898733865599031,0.4691706850612931,1.0,1.6111111111111112,2.25,31.20599921137593,10.12504986284101,2.47829361954083,-2.296719363131672,2.3878603659227773,-2.481438375450908,7.4584943115546976,-0.7545155541921909,1.5593187639019976,1202.7581534726598,26.57662131133061,17.89761599316938,19.68647037516921,16.67634103177331,10.097192229776086,13.088082459796754,7.983021239414115,10.3750001113505,5.619451697340648,6.5701712233722525,3.882169358222177,4.552783656390395,-1.6700000000000006,66021121.29128428,27.367079317120727,9.89687365905627,5.44673153293697,200.2860368067428,64.29594482177814,42.95111840125435,11.74460188835113,18.20239846626714,5.817862777835028,7.822697123132171,9.090846809503171,14.116126453669892,0.0,0.0,4.9839785209472085,0.0,0.0,21.036461052158007,72.21817243905045,32.62713496248336,0.0,14.53505668968577,0.0,49.07960066795955,18.94743140618802,12.654640149529085,0.0,0.0,20.08759033045849,5.817862777835028,0.0,15.645394246264342,94.58555173006924,27.65131680088639,0.0,12.45580234146974,12.654640149529085,0.0,11.16387793838399,0.0,299.1700000000001,77.93875884324972,39.34302935473043,0.0,16.98174071621902,0.0,17.22173979732044,4.567099647791355,0.0,0.0,19.01545136531805,24.994216590267232,43.23561268334586,0.0,47.30431851927814,41.06860658306782,6.167790007219347,-0.1487890696848572,0.0,-9.557360125041544,-1.5740479490874404,-10.218352871319548,0.6666666666666666,36,8,19,0,2,2,0,2,2,16,7,21,8,0,2,2,4,105.53719999999998,0,4,4,1,0,4,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2669957527893012,-1.0164802737514047,-0.4348692997231566,1.8094703513175887,0.7479416633853398,M_prfp_c
M_prfp_c,MNXM1397,1-(5-phospho-beta-D-ribosyl)-5-[(5-phospho-beta-D-ribosylamino)methylideneamino]imidazole-4-carboxamide,1-(5-Phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino]imidazole-4-carboxamide,"InChI=1S/C15H25N5O15P2/c16-12(25)7-13(17-3-18-14-10(23)8(21)5(34-14)1-32-36(26,27)28)20(4-19-7)15-11(24)9(22)6(35-15)2-33-37(29,30)31/h3-6,8-11,14-15,21-24H,1-2H2,(H2,16,25)(H,17,18)(H2,26,27,28)(H2,29,30,31)/p-4/t5-,6-,8-,9-,10-,11-,14-,15-/m1/s1",InChIKey=QOUSHGMTBIIAHR-KEOHHSTQSA-J,NC(=O)c1ncn([C@@H]2O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]2O)c1/N=C/N[C@@H]1O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]1O,chebi:58435,C15H21N5O15P2,573.05313,-7.0120999999999984,-4.0,695.5,27.0,89.0,11.776671261690131,-5.414680465860774,11.776671261690131,0.3586050323417289,0.0812928792094647,573.3010000000004,552.1330000000004,573.0531325516397,210,0,0.2707376125671268,-0.7898733865866784,0.7898733865866784,0.2707376125671268,1.054054054054054,1.5945945945945943,2.135135135135135,31.20599942169957,10.1273255884272,2.452088132859493,-2.297627632162744,2.3567736255887906,-2.399145561776064,7.429686226237067,-0.3445881961479383,1.7384104120581854,1090.0286410921956,27.70637782332753,18.28072007806109,20.069574460060927,17.087024634296267,10.103810438623452,13.02499741198434,7.721731555738818,10.02698371723297,5.194254581806425,6.12485251084007,3.4645937627435472,4.123590851468467,-1.8700000000000008,74245419.46097769,29.68252401847071,11.477590132337802,7.372667118424947,206.2916958248244,78.70152887242762,36.62379832648981,23.96759311415323,0.0,5.907179729351506,0.0,9.361636831863176,9.976383253582878,0.0,0.0,0.0,0.0,0.0,41.52501361257661,72.44560997533094,33.70897211597276,0.0,14.867866772744891,10.726072209797854,49.07960066795955,13.213763929025836,12.021248069613002,0.0,0.0,30.62410249217842,5.817862777835028,0.0,15.645394246264342,98.2883662662253,27.65131680088639,0.0,16.716366349655154,11.31972480740021,0.0,0.0,0.0,329.52000000000004,89.53986656744969,53.9243897443072,0.0,5.817862777835028,0.0,17.23295508507778,0.0,0.0,0.0,24.340666181012843,15.207393384762284,40.87551873059496,0.0,62.03596333062828,42.86615417643432,4.812912055520201,-1.4401712010307754,0.0,-10.783584036287063,-1.8021127676329591,-10.78690251044917,0.6666666666666666,37,7,20,0,2,2,0,1,1,18,6,22,11,0,2,2,3,105.74779999999998,0,4,4,0,0,2,0,0,0,0,1,1,0,0,1,3,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3795456449065422,-1.2460664245989674,-0.1346741307111167,1.5390729331212296,1.3150742236932151,M_prlp_c
M_prlp_c,MNXM1408,5-[(5-phospho-1-deoxy-D-ribulos-1-ylimino)methylamino]-1-(5-phospho-beta-D-ribosyl)imidazole-4-carboxamide,5-[(5-phospho-1-deoxyribulos-1-ylamino)methylideneamino]-1-(5-phosphoribosyl)imidazole-4-carboxamide,"InChI=1S/C15H25N5O15P2/c16-13(26)9-14(18-4-17-1-6(21)10(23)7(22)2-33-36(27,28)29)20(5-19-9)15-12(25)11(24)8(35-15)3-34-37(30,31)32/h4-5,7-8,10-12,15,22-25H,1-3H2,(H2,16,26)(H,17,18)(H2,27,28,29)(H2,30,31,32)/p-4/t7-,8-,10+,11-,12-,15-/m1/s1",InChIKey=BLKFNHOCHNCLII-GHVQHMAVSA-J,NC(=O)c1ncn([C@@H]2O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]2O)c1NC=NCC(=O)[C@H](O)[C@H](O)COP(=O)([O-])[O-],chebi:58525,C15H21N5O15P2,573.05313,-6.977099999999998,-4.0,695.5,28.0,89.0,11.887643945291089,-5.453289250014857,11.887643945291089,0.2819758642348369,0.0683403019101837,573.3010000000004,552.1330000000004,573.0531325516397,210,0,0.2706599900296977,-0.7898733865866544,0.7898733865866544,0.2706599900296977,1.2162162162162162,1.837837837837838,2.4054054054054053,31.205999385392964,10.12071713188921,2.4460308262021133,-2.298121707879456,2.3473883753159965,-2.386596890495939,7.429690329381389,-0.3445417379639301,2.086324612445438,1086.0286410921958,28.129027554137902,18.33312632086839,20.121980702868225,17.01454498922483,9.866037755257816,12.787224728618703,7.3381688899871715,9.643421051481324,4.672852541479716,5.603450470513359,2.947981779682859,3.612787473129429,-2.16,52789267.35305438,31.060100247130105,12.59002373440429,8.97093088368933,206.34550384889044,73.96466591862756,42.88245112248912,17.70507411194827,0.0,5.907179729351506,0.0,19.148578748570667,4.9839785209472085,0.0,0.0,0.0,0.0,0.0,41.52501361257661,72.50328420560271,39.4922170623377,0.0,9.551078168738565,10.726072209797854,36.74773310947638,25.07530893894474,12.021248069613002,0.0,0.0,30.62410249217842,5.817862777835028,0.0,15.645394246264342,98.28450006001964,27.708991031158163,0.0,16.716366349655154,11.31972480740021,0.0,0.0,0.0,337.36,89.53600036124404,58.71892692837901,0.0,5.817862777835028,0.0,17.23295508507778,0.0,0.0,0.0,24.340666181012843,10.470530430962237,35.15747539158112,0.0,73.04295509044955,41.97665681310436,4.8003770548068845,-2.486759246864436,0.0,-8.934490158444412,-2.9077301206598336,-10.870707046195452,0.6,37,7,20,0,1,1,0,1,1,18,6,22,14,0,1,1,2,107.7878,0,4,4,0,0,2,0,0,0,0,2,2,0,0,1,3,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3507453179990323,-1.276724057536929,-0.1483490862239332,1.49076697238744,1.2188364377380665,M_eig3p_c
M_eig3p_c,MNXM1422,D-erythro-1-(imidazol-4-yl)glycerol 3-phosphate,D-erythro-1-(Imidazol-4-yl)glycerol 3-phosphate,"InChI=1S/C6H11N2O6P/c9-5(2-14-15(11,12)13)6(10)4-1-7-3-8-4/h1,3,5-6,9-10H,2H2,(H,7,8)(H2,11,12,13)/p-2/t5-,6+/m1/s1",InChIKey=HFYBTHCYPKEDQQ-RITPCOANSA-L,O=P([O-])([O-])OC[C@@H](O)[C@@H](O)c1c[nH]cn1,chebi:58278,C6H9N2O6P,236.02092,-2.350699999999999,-2.0,399.0,391.0,316.5,10.081902163643235,-5.133042564247921,10.081902163643235,0.1923428445452262,0.485502045227144,236.12,227.048,236.02091979782003,86,0,0.1233784879625855,-0.7898733862102297,0.7898733862102297,0.1233784879625855,1.6,2.2666666666666666,2.7333333333333334,31.204461177700725,10.151942818822956,2.194551414559636,-2.298458487418215,2.258263692684052,-2.2683085664312066,7.427290697741592,-0.342688282869371,2.4732386749470243,335.40113533601226,11.474691494688164,7.438355401800336,8.332782592800251,6.899665467030782,3.909374464505315,5.369967951185757,2.7621141186170304,3.914740199364107,1.6058893870019868,2.071188351518811,0.8944538897479278,1.229761038832037,-0.7600000000000002,2191.355214871867,12.310224719101122,4.842055960880503,4.083190020153417,84.7951287774136,34.07265196277672,12.207932775496603,0.0,0.0,0.0,0.0,0.0,4.9839785209472085,0.0,0.0,0.0,0.0,0.0,32.64767072887117,29.08867344182951,7.822697123132171,0.0,9.967957041894415,0.0,12.207932775496603,6.606881964512918,18.21809164122608,0.0,0.0,9.78682320550495,0.0,0.0,7.822697123132171,32.891860183837046,9.088795446643148,0.0,11.797894382596764,12.524163646377618,0.0,0.0,0.0,141.56,26.637511863141697,24.56492628011769,0.0,5.693927994848461,0.0,0.0,12.524163646377618,0.0,0.0,14.491704203606234,0.0,13.892348119803478,0.0,26.26560551303855,18.610889707734948,0.1923428445452262,0.0,0.0,-0.3881281887755108,-0.8011265432098762,-5.133042564247921,0.5,15,3,8,0,0,0,0,1,1,7,3,9,5,0,0,0,1,43.11280000000001,0,2,2,0,0,2,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.27727794049541,-1.4992280338565094,0.0087991508466837,0.8149273023781987,0.5772963189216483,M_imacp_c
M_imacp_c,MNXM1456,3-(imidazol-4-yl)-2-oxopropyl phosphate,3-(Imidazol-4-yl)-2-oxopropyl phosphate,"InChI=1S/C6H9N2O5P/c9-6(3-13-14(10,11)12)1-5-2-7-4-8-5/h2,4H,1,3H2,(H,7,8)(H2,10,11,12)/p-2",InChIKey=YCFFMSOLUMRAMD-UHFFFAOYSA-L,O=C(COP(=O)([O-])[O-])Cc1c[nH]cn1,chebi:57766,C6H7N2O5P,218.01036,-1.6333999999999995,-2.0,365.0,489.0,316.5,10.985416666666667,-5.056252440791132,10.985416666666667,0.0416666666666665,0.5921777246058874,218.105,211.049,218.01035511382,78,0,0.1642676633447407,-0.7898618988087142,0.7898618988087142,0.1642676633447407,1.6428571428571428,2.357142857142857,2.857142857142857,31.20446104830885,10.231924552406747,2.051048554220112,-2.273969497380452,2.233467309582861,-2.2032021801364583,7.427647844867151,-0.3406726433714729,2.339320223311976,343.1136539683211,10.604448006685084,7.004582744071579,7.899009935071494,6.472145112102214,3.627504243630736,5.088097730311178,2.512948500932924,3.665574581680002,1.326123589313435,1.7714508002038536,0.7958654352653802,1.0979710388608,-1.01,1337.6134166834645,11.066982294072364,4.474579630274494,4.289747614303969,79.36818337306536,23.859597173095302,6.606881964512918,5.783244946364939,0.0,0.0,0.0,4.794537184071822,4.9839785209472085,0.0,0.0,0.0,0.0,11.890771566461538,20.57083882082272,23.67015583621992,13.605942069497113,0.0,9.967957041894415,0.0,6.4208216229260096,6.606881964512918,18.21809164122608,0.0,0.0,9.78682320550495,0.0,0.0,7.822697123132171,22.358083952772272,20.304154253640977,0.0,5.693927994848461,12.524163646377618,0.0,0.0,0.0,118.17,20.212824034010023,19.146408674508105,0.0,6.4208216229260096,5.693927994848461,0.0,12.524163646377618,0.0,0.0,14.491704203606234,0.0,13.816245512093726,0.0,37.32659474206349,0.0,0.5326206223230034,-0.5128009259259254,0.0,2.765320885298564,-0.7328395061728394,-5.056252440791132,0.3333333333333333,14,1,7,0,0,0,0,1,1,6,1,8,5,0,0,0,1,40.857200000000006,0,0,0,0,0,2,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.420983001470583,-1.3587134673331676,-0.0981529215659437,0.8661572458844844,0.4712513905892224,M_hisp_c
M_hisp_c,MNXM1482,L-histidinol phosphate,L-Histidinol phosphate,"InChI=1S/C6H12N3O4P/c7-5(3-13-14(10,11)12)1-6-2-8-4-9-6/h2,4-5H,1,3,7H2,(H,8,9)(H2,10,11,12)/p-1/t5-/m0/s1",InChIKey=CWNDERHTHMWBSI-YFKPBYRVSA-M,[NH3+][C@H](COP(=O)([O-])[O-])Cc1c[nH]cn1,chebi:57980,C6H11N3O4P,220.04927,-1.2431999999999994,-1.0,371.0,534.0,529.0,10.223531037414965,-4.665419107457797,10.223531037414965,0.2536728395061729,0.5326680468147873,220.145,209.057,220.04926604191,80,0,0.2647988430830481,-0.756254966469545,0.756254966469545,0.2647988430830481,1.8571428571428568,2.571428571428572,3.071428571428572,31.20446104559017,10.17973802227018,2.087286139718003,-2.178013728875109,2.2949552443835493,-2.28699221315217,7.442856252814385,-0.2196812171735801,2.297933444298607,308.88633523078107,10.604448006685086,7.290000297023062,8.184427488022978,6.472145112102215,3.883529045638261,5.378974160648593,2.8053717475568503,4.000682181360604,1.4887110991198789,1.964070862135682,0.9276411651843612,1.307499507662398,-0.7200000000000002,1337.6134166834645,11.355301204819275,4.675888895805103,4.497659026012832,80.54655197003432,25.028216365326163,0.0,0.0,0.0,7.822697123132171,0.0,4.565048284931329,4.9839785209472085,0.0,0.0,0.0,0.0,24.35343401853551,12.93420203927746,18.8756186521481,7.822697123132171,0.0,9.967957041894415,5.733667477162185,12.462662452073973,6.606881964512918,18.21809164122608,0.0,0.0,10.62707907991466,0.0,0.0,7.822697123132171,27.51009143830777,15.509617069569156,0.0,5.693927994848461,12.524163646377618,0.0,0.0,0.0,124.29,13.86453795228013,9.458459887683803,0.0,6.606881964512918,6.4208216229260096,5.693927994848461,6.3273200747645415,6.196843571613076,0.0,14.491704203606234,10.62707907991466,14.359671438019651,0.0,25.093354788674727,0.0,6.305760267069791,0.0,-0.5093750000000004,3.475236008755353,-0.2536728395061729,-4.665419107457797,0.5,14,4,7,0,0,0,0,1,1,5,3,8,5,0,0,0,1,46.04440000000001,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.4556796793873144,-1.1612669709673098,-0.1022249107804657,0.8236332736584255,0.2950853741837779,M_histd_c
